	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Lysmd4	0.240760193977764	-0.127055312200174	0.177	0.193	1
Ogfod2	0.24098050838378	0.0025432320039408	0.186	0.161	1
Sec16a	0.240990377465289	-0.0163521359543959	0.248	0.218	1
Wdr11	0.241428553909725	-0.0170387732781187	0.154	0.131	1
Pdxk	0.241440390019689	-0.0873563154318383	0.224	0.237	1
Kcnk12	0.241554496425029	-0.0225375525887868	0.295	0.26	1
Smc6	0.241649931000501	-0.109241416948621	0.78	0.767	1
Arhgef7	0.241667193077072	-0.0285875316567029	0.232	0.2	1
Ttll5	0.241744900535958	0.0173977238863364	0.216	0.189	1
Usp15	0.242106112939687	-0.0458876866054527	0.768	0.754	1
Ubc	0.242122243807098	-0.0390814123711545	0.924	0.887	1
Eps15	0.242204229257556	-0.115313466006168	0.41	0.411	1
5430405H02Rik	0.242531907865198	-0.024471554506438	0.271	0.24	1
Pskh1	0.242645226070576	0.00139740649118192	0.16	0.137	1
Smim8	0.24290946934588	-0.0125462184801683	0.368	0.327	1
Prc1	0.243082705942665	-0.00796358086385052	0.372	0.332	1
Hs6st1	0.243090426713015	-0.0531008182853123	0.147	0.163	1
Slc25a38	0.243410980863418	0.0262589000494567	0.187	0.164	1
Ssh2	0.243601604280384	-0.083691212754607	0.71	0.691	1
Arhgap39	0.244003050435773	-0.0681728608836655	0.257	0.22	1
Ndel1	0.244053651884033	-0.127473110491452	0.511	0.511	1
Exoc3	0.244134819752386	0.0107994511813715	0.568	0.519	1
Marcks	0.244225268871416	0.0682168085927621	0.726	0.679	1
Stk3	0.244511161912361	0.0137979781476207	0.506	0.473	1
Brip1	0.244693682116005	0.00662001207391516	0.273	0.243	1
Dop1a	0.2448531577795	-0.0556076830645276	0.181	0.198	1
Dhrs13	0.244964190466246	0.0163774932924446	0.127	0.108	1
Cdkn2d	0.24555294652385	-0.0911629500973739	0.556	0.546	1
Lmbr1l	0.245637194933954	0.000233404387173397	0.205	0.178	1
Atl2	0.245925395609459	-0.0219910601310898	0.346	0.31	1
Eya3	0.246291124839479	0.021077474940165	0.353	0.314	1
Ep300	0.246297818624402	-0.00304431587472909	0.495	0.448	1
Lrpap1	0.246459489185573	0.0495949688991673	0.562	0.523	1
Gmfb	0.246664330654263	-0.117839129918454	0.438	0.437	1
Hnrnpa2b1	0.246684976633344	-0.0337812567428339	0.991	0.981	1
Hira	0.246691740088202	0.0156892851364347	0.39	0.349	1
Cd79a	0.246777315319538	0.0703642724152203	0.172	0.153	1
Pum2	0.247192869315356	0.0138088944658932	0.666	0.6	1
Rprd2	0.247202656072017	0.00820978564068908	0.41	0.371	1
Nup50	0.247358279287505	-0.0259051113604525	0.472	0.422	1
Rnf111	0.247447994267942	0.0771921293558037	0.569	0.515	1
Mllt1	0.247809873000836	0.0302817996457949	0.156	0.137	1
Ctu2	0.248314406185926	-0.0216216228509384	0.258	0.224	1
Lamtor1	0.248632301073127	-0.0793184878158806	0.75	0.73	1
Spag9	0.248723375590018	-0.0729995740980354	0.781	0.772	1
Dop1b	0.248843573423315	-0.0591838158373906	0.097	0.112	1
Snw1	0.249147269175228	0.0345069694648004	0.85	0.803	1
Srcap	0.249171115948963	0.00167249874291253	0.418	0.38	1
Atp6v1c1	0.249269890008776	-0.0972357562900182	0.399	0.398	1
Arhgap4	0.249405184895268	-0.0849058694636085	0.37	0.38	1
Mthfsd	0.249674795183011	0.0110436069945555	0.137	0.117	1
Aco2	0.249822432006375	0.0172386460173237	0.562	0.519	1
Dennd1a	0.250302438447938	0.0372616591486297	0.556	0.511	1
Cmpk1	0.250525519176358	0.0255043067467822	0.662	0.607	1
Leng1	0.250998429344331	-0.000736539156651173	0.29	0.259	1
Dnajc4	0.251052480213656	-0.0479997918014181	0.165	0.182	1
Cdkn1b	0.251312018316101	-0.0734288970977643	0.613	0.609	1
Faim	0.251424069324295	-0.0149750970465657	0.331	0.292	1
Bin1	0.251482191949219	-0.0951639789752381	0.579	0.575	1
Foxp4	0.251661395391176	-0.0145034770101782	0.182	0.156	1
Tmem167b	0.251715523222679	-0.00787429789939711	0.161	0.136	1
Recql5	0.25173892367241	-0.093270544114035	0.222	0.238	1
Ranbp3	0.25187808033395	-0.0173970650064872	0.347	0.306	1
Ccdc88b	0.252412291133183	-0.0154045348065611	0.111	0.092	1
Rnf213	0.252556172511584	-0.0925481179108687	0.318	0.275	1
Heatr5b	0.252612554851027	0.0046723562703026	0.222	0.194	1
Ypel3	0.252834923191849	0.00384184321744296	0.642	0.586	1
Taf7	0.252863005803391	0.0204669609765489	0.652	0.604	1
Vps11	0.253019305982226	-0.0268458830253665	0.16	0.135	1
Adnp	0.253074072293083	0.0382543268964033	0.65	0.594	1
Als2	0.253113837778274	-0.0506387041046795	0.18	0.198	1
Rfxank	0.253641051885046	0.00116064568333668	0.145	0.125	1
Rdh11	0.253726775751222	-0.000135754549282857	0.167	0.145	1
Smap1	0.253872147367319	0.0178717024564941	0.701	0.641	1
Gm16740	0.253878023136151	0.00680511070369497	0.133	0.113	1
Tmem156	0.253894210207228	-0.104743705137514	0.194	0.209	1
Bax	0.253910596857569	0.0432900215031089	0.749	0.7	1
Nufip2	0.254419733272248	0.0465204220553292	0.643	0.598	1
Nt5dc3	0.254471778096928	0.00947638209826504	0.142	0.121	1
Arhgdib	0.255518695062431	0.0441028744819278	0.968	0.957	1
Susd6	0.256237503826333	-0.139882823203979	0.475	0.475	1
Ttk	0.2562649975209	0.024127426427344	0.159	0.137	1
Wbp1	0.256470095920698	0.0297551766388147	0.262	0.24	1
Slc25a39	0.256728316837307	0.0361090194467187	0.445	0.403	1
Lrmp	0.257014965550132	-0.0116745426614525	0.468	0.424	1
Slc7a1	0.257032701314167	0.0161796972113848	0.417	0.368	1
Pacs2	0.257047297755573	-0.0583012006303024	0.133	0.148	1
Rassf7	0.257056002700509	0.0117752249977478	0.111	0.093	1
Tasor	0.257227692884563	-0.018490358736706	0.325	0.281	1
Frg1	0.257255448217063	0.0103874376453164	0.788	0.722	1
Osgepl1	0.257284752435815	0.00797915431032281	0.132	0.113	1
Kat7	0.257673280917024	0.0019653650133572	0.434	0.394	1
Dolpp1	0.257917247749909	0.0258959598253639	0.102	0.086	1
Il21r	0.258020368107191	-0.0244911362875468	0.411	0.36	1
Arap1	0.258136762404946	0.00187032117441455	0.158	0.136	1
Ssna1	0.258383971612001	0.0277810131346417	0.743	0.675	1
Kat6b	0.258398193917613	-0.0254241496454976	0.364	0.328	1
Izumo4	0.258418660672683	0.00295828209616572	0.159	0.139	1
Med18	0.258950582833104	0.00130022329331433	0.105	0.088	1
Dynlrb1	0.258984766079764	-0.0691001636943802	0.687	0.67	1
Mki67	0.259205748156302	-0.0788477367651061	0.441	0.381	1
Rhbdd1	0.259222020451183	0.0337935233899206	0.186	0.164	1
Lancl2	0.259562364874549	-0.00291953618245405	0.126	0.106	1
Dock2	0.25983385447264	-0.0681494773812816	0.877	0.856	1
Sp3os	0.259960058853481	0.0195665004282122	0.318	0.29	1
Ccdc28b	0.260452303698948	0.0257643392595651	0.466	0.424	1
Rnf19a	0.260641143270797	-0.0104939526409715	0.255	0.227	1
Vav1	0.260789259371811	-0.0810209434057506	0.514	0.506	1
Ciao1	0.261337137191129	-0.00873889848967735	0.297	0.264	1
Pdzd8	0.261456405682041	-0.113600389158689	0.469	0.464	1
Ccdc107	0.26149462229736	0.00326371441202555	0.609	0.551	1
B4galt3	0.262061615528226	-0.000770425334027686	0.162	0.139	1
Zfp292	0.262133250130937	0.0054651602750333	0.765	0.719	1
Ppp2r5e	0.262642976057978	0.00661796394282466	0.523	0.474	1
Mrpl52	0.262680576399616	0.0489127256909392	0.795	0.755	1
Inpp5f	0.262985851941975	-0.0289348324418366	0.246	0.216	1
Clspn	0.263136680218453	0.00860567819295854	0.377	0.342	1
Rmi1	0.263195422307701	0.0304897254795279	0.178	0.156	1
Coq2	0.263510691617975	0.0112794731272766	0.571	0.523	1
Ankrd16	0.263601964148746	0.000224189659233015	0.149	0.129	1
Fbxo7	0.263647865724706	0.0107347360185156	0.309	0.271	1
Acp1	0.263881429336564	0.00662032177466187	0.654	0.596	1
Ptp4a2	0.264062949210553	0.0354809414681498	0.873	0.82	1
Camsap1	0.264183031387207	-0.00921798761288328	0.122	0.103	1
Nsmce2	0.264517347322066	0.0381743278821667	0.712	0.658	1
Rbm33	0.264722731132721	-0.00275998707127978	0.588	0.533	1
Ccne2	0.264917294162593	-0.00483512468780362	0.186	0.162	1
Rara	0.265269504702212	0.0159374383080676	0.351	0.314	1
Bambi	0.266077399325555	-0.00606648400885046	0.126	0.108	1
A430005L14Rik	0.266228130888044	0.00130061858340136	0.329	0.294	1
Pqlc3	0.266267332722687	-0.0718210695148441	0.252	0.269	1
Samd1	0.266281818662569	0.00149982886395961	0.288	0.257	1
Pcca	0.266505068545391	0.0113021786134518	0.29	0.261	1
Naa38	0.26654945584321	0.0177901421043316	0.582	0.525	1
Vps52	0.266627214717965	-0.00306961011246876	0.214	0.189	1
Gm20732	0.266975146439326	-0.0727178465611415	0.104	0.118	1
Sp2	0.267110012722088	0.0135171309423792	0.184	0.159	1
Ccnc	0.267262324711483	0.02385301771489	0.211	0.187	1
Snx27	0.267585213078361	-0.0121402406756368	0.248	0.219	1
Herc4	0.267612676694206	0.037072851424411	0.443	0.401	1
Zfp706	0.267767605663415	-0.0424611160902808	0.9	0.895	1
Pde4dip	0.267858011414971	-0.064372992521576	0.108	0.124	1
P2rx7	0.268947256426047	-0.088007328289043	0.156	0.171	1
Narf	0.269644705094186	-0.0717410585054853	0.44	0.438	1
Basp1	0.269725246103662	-0.00466756330957752	0.46	0.411	1
Strada	0.269862926954976	0.00905490271099318	0.284	0.251	1
Dcaf10	0.269867735981633	0.0609959123210722	0.283	0.263	1
Rnf166	0.269932467000259	-0.0852550071341488	0.547	0.537	1
Lrch4	0.269948773088106	0.0236109305730696	0.392	0.356	1
Psme3	0.270964914959123	0.00530696686614601	0.323	0.288	1
Parp4	0.271174840404361	0.014354986804162	0.207	0.186	1
Parn	0.271290328996663	0.0117511947668519	0.323	0.293	1
Zfp87	0.271357282280794	0.0181462190069322	0.154	0.134	1
Bcl7a	0.271469776189343	-0.0030233737207197	0.329	0.299	1
Lmf2	0.271471991346775	-0.0307145117202393	0.116	0.132	1
Plpbp	0.272335518131828	-0.0134362824009047	0.355	0.318	1
Cgrrf1	0.272526245603878	-0.00367664054735278	0.169	0.146	1
Rap2c	0.2729135972242	-0.0577819296151996	0.328	0.34	1
Ube2v1	0.272993350834059	0.0263566748026145	0.692	0.627	1
Vps35l	0.273109312669442	0.00420611428586065	0.254	0.224	1
Ccdc59	0.273342003276154	0.0231076723176227	0.703	0.638	1
Krt10	0.273603110522847	-0.00128450945282649	0.191	0.165	1
Tmem234	0.273978851187713	-0.0653691864005583	0.821	0.797	1
Ankfy1	0.274161858241119	-0.00656636078342643	0.355	0.322	1
Syap1	0.274174568220797	-0.00348177532526811	0.316	0.28	1
Asb7	0.274229244329754	0.0181780393217264	0.145	0.128	1
Nubp1	0.274409692153965	0.00418747137377606	0.553	0.502	1
Ywhaq	0.274451377125019	0.0167330181551013	0.858	0.823	1
Med21	0.274814502990323	0.00405914171384958	0.555	0.508	1
Trps1	0.275089302368269	-0.0816413358146195	0.447	0.407	1
Tshz3	0.275268985058725	0.014093995134731	0.108	0.091	1
Senp2	0.275348077732359	-0.0319274075790545	0.572	0.505	1
Etfrf1	0.275412534419671	0.0250608385674275	0.161	0.142	1
Etfa	0.275425185087635	0.0243180617811396	0.648	0.596	1
Ube2z	0.275459343924205	0.0120968317620276	0.244	0.218	1
Plagl2	0.27614307219547	0.00873235044732684	0.224	0.201	1
Med17	0.276434533170324	0.00235459232056057	0.399	0.362	1
Hsh2d	0.276524189794367	-0.0721368321913481	0.105	0.119	1
Tspan2	0.276594736756792	0.00895297455234045	0.313	0.277	1
Ptcd2	0.276774804701744	-0.009942984795416	0.434	0.383	1
Lnpk	0.27696615330441	-0.0183805612092248	0.275	0.244	1
Evl	0.277199419214007	-0.0873749375431134	0.591	0.581	1
Erlin1	0.277230039410296	-0.0745828002524324	0.244	0.259	1
Taf4	0.277637600365404	0.00692565767082695	0.172	0.151	1
Clk1	0.277763332746491	-0.0625056624325393	0.872	0.865	1
Ntpcr	0.277785074273974	-0.000499773853679442	0.316	0.278	1
Cx3cr1	0.277819446251444	0.0143310234762691	0.111	0.095	1
Rnf31	0.278282433836484	-0.0581957158836131	0.089	0.102	1
Pde7a	0.278361959537697	0.0522656919754008	0.763	0.723	1
B4gat1	0.278421902305246	-0.0117891335067424	0.172	0.149	1
Srp14	0.278682607431542	-0.0546910703055632	0.876	0.864	1
Tdp1	0.279278751697363	-0.00896480389332949	0.217	0.19	1
Mcmbp	0.2794122174695	-0.116942802897316	0.512	0.505	1
Cdan1	0.27964364950664	-0.0132658861014479	0.116	0.099	1
B3gat3	0.27965814083273	0.00890084566982219	0.332	0.3	1
Zdhhc7	0.280027844733451	-0.0110631258729809	0.128	0.11	1
Eme1	0.280129586663348	0.0128241423031381	0.132	0.114	1
Wdr70	0.280163785643591	0.00400223811936684	0.538	0.489	1
Asf1b	0.280206737628857	-0.17860360992388	0.303	0.303	1
Fbxl15	0.280646321097989	0.0165419036800077	0.109	0.093	1
Ccdc84	0.281110461445287	-0.016229079297645	0.133	0.113	1
Tob2	0.281329163423082	0.00608316662662067	0.227	0.2	1
Zdhhc8	0.281442515467363	-0.00194068223322852	0.212	0.187	1
Fam53b	0.281734381769875	-0.0554994201121004	0.227	0.199	1
Haus7	0.281754567407	0.0247012506181495	0.241	0.216	1
Seh1l	0.281767488792318	0.00478709008152067	0.457	0.418	1
Ncapg2	0.281895367655759	-0.0513988975045316	0.319	0.281	1
Tet3	0.282006818809881	-0.0759630836590833	0.434	0.434	1
Mplkip	0.282038814295337	0.0146446017911261	0.636	0.593	1
Scd2	0.282162132223941	-0.103326259251307	0.653	0.623	1
Dbf4	0.282210622841068	-0.00257858626065566	0.428	0.379	1
Chst3	0.282214100522734	-0.0918865963273797	0.135	0.15	1
Oxnad1	0.282346209978957	-0.0453450154874108	0.097	0.111	1
Mapk1ip1l	0.282375501109102	-0.038196702668954	0.551	0.499	1
Il17ra	0.282551039360181	-0.113972012804898	0.424	0.417	1
Ppp4r3b	0.282570384119135	0.0241356166941595	0.682	0.615	1
Srp68	0.282743628429844	-0.0112714451885836	0.416	0.365	1
Ndufs8	0.282850803438871	0.0191649667815832	0.762	0.715	1
Cenpu	0.283153485759886	0.0163613605740223	0.173	0.153	1
Rbm41	0.283660430272902	-0.0325061448070825	0.249	0.218	1
Zfp110	0.283757113678055	0.0236964925510904	0.15	0.132	1
Mxi1	0.284018980386652	-0.00718706204797825	0.335	0.3	1
Rbfa	0.284088580173954	0.0252691089806261	0.54	0.489	1
4933412E12Rik	0.284717714636945	0.0109299449677336	0.107	0.091	1
St6galnac4	0.284789723860374	0.0308034697853565	0.269	0.238	1
Hgsnat	0.284928659628515	-0.0185553988305152	0.147	0.126	1
Helz	0.284960948082911	0.00730567661724379	0.532	0.488	1
Zzz3	0.285563206849578	-0.0119850195333631	0.483	0.429	1
Kdsr	0.285571655699166	0.016063851678337	0.22	0.198	1
Pbxip1	0.285771846634313	0.000525810450571373	0.278	0.245	1
Stoml1	0.28612167363218	-0.0109312254216961	0.193	0.169	1
Ndufb6	0.28641348889755	0.0244298411205175	0.72	0.665	1
Diaph1	0.28642576477948	-0.0845271899838447	0.595	0.578	1
Spg7	0.28657910742607	-0.00248794594686302	0.295	0.26	1
Gnptg	0.286821029411672	-0.00329424252250771	0.149	0.129	1
Alg14	0.28685580671508	-0.0130176741116457	0.212	0.187	1
Ccm2	0.286901034719437	-0.0107233114851952	0.607	0.554	1
Ppfibp1	0.287081331147435	-0.0833069557236651	0.152	0.168	1
Tacc3	0.287181974536495	0.00449347434537273	0.347	0.31	1
Srfbp1	0.2872115309156	0.00375433388398383	0.355	0.321	1
Napg	0.287458374978409	-0.0994677250761001	0.296	0.306	1
Tmub2	0.287576781613172	-0.0172237650036006	0.237	0.212	1
Ass1	0.287736111682768	0.0303461558596919	0.334	0.306	1
8030462N17Rik	0.287875210117357	-0.0197331299042324	0.297	0.26	1
Spsb2	0.287891705486826	-0.00344182125918785	0.181	0.159	1
Kat8	0.288347829460904	-0.025372771457383	0.29	0.257	1
Zfhx3	0.28842641937936	0.0416674371597292	0.427	0.392	1
Gm16152	0.288472961422304	-0.0599519307330157	0.094	0.107	1
Ago2	0.288907286564586	-0.0187931725105157	0.572	0.517	1
Cdc14a	0.289022369077945	-0.0184826502295963	0.335	0.293	1
Zfp952	0.289205627487706	-0.00471984972847309	0.116	0.099	1
Tmtc3	0.289936149527694	0.0195343240099034	0.102	0.086	1
Kpna4	0.290133536338535	-0.0866569544630356	0.846	0.784	1
H2-M3	0.290672836737346	-0.000525299141860225	0.14	0.12	1
Mark3	0.290825436870285	-0.00252572898839964	0.476	0.422	1
Tyw1	0.291044603403732	-0.000152532032047792	0.263	0.234	1
Slc25a20	0.292088945939828	0.00206910304744454	0.136	0.117	1
Efcab14	0.292182107292713	-0.019646810561632	0.332	0.302	1
2610021A01Rik	0.292188828278158	0.00903906828999673	0.205	0.184	1
Mrpl24	0.29225126965382	0.0410510355992346	0.7	0.637	1
Cherp	0.292266613369177	0.0118421073844623	0.262	0.234	1
1600014C10Rik	0.292455093009656	0.0044283666842021	0.188	0.168	1
Eef2kmt	0.29279173260166	-0.0314566604937691	0.315	0.276	1
Atp6v1h	0.292849211215613	-0.0608361014419447	0.575	0.564	1
Nfyb	0.293203469642881	-0.00922733720255986	0.459	0.411	1
Cybc1	0.29342098985106	-0.0599720148972388	0.486	0.479	1
Emc9	0.293703727059619	-0.0359867471126167	0.095	0.108	1
Lrrfip2	0.293831849349135	-0.0394967779975224	0.366	0.327	1
Foxred1	0.293890494762338	-0.0216924442617844	0.233	0.202	1
Cchcr1	0.294521282380583	0.019595316136752	0.102	0.087	1
Mxd1	0.294556715175918	-0.0247271456013038	0.178	0.155	1
Sgms1	0.294636161366232	0.151924221732336	0.495	0.477	1
Mnt	0.294649959611892	-0.0604597489055393	0.256	0.271	1
Actr1b	0.294915925692252	0.00691604766865667	0.282	0.249	1
Morc2a	0.295165733935591	-0.0127075670114156	0.225	0.198	1
Eif3k	0.295168191295814	0.040815468714146	0.935	0.921	1
Cd69	0.29542699714885	-0.0230294201136003	0.435	0.391	1
Fam111a	0.296326956720242	-0.0110008072685018	0.492	0.436	1
S100a4	0.296363775343542	-0.0782099608829167	0.161	0.139	1
Map11	0.296610476338576	0.0179951486316427	0.136	0.119	1
Pak4	0.297156979277791	-0.00235831398778946	0.127	0.108	1
Xrn2	0.297241466476487	0.0149355899052246	0.892	0.872	1
Golga3	0.29728587018187	-0.1040663315901	0.211	0.219	1
Arap2	0.298023285469636	0.0365186500889912	0.256	0.232	1
Ipp	0.298200565099062	-0.00492590855741049	0.178	0.155	1
Rbm45	0.298263993184034	-0.00671583050423513	0.178	0.158	1
Tnpo2	0.298757529968881	-0.0277906593040511	0.153	0.131	1
Gdap2	0.298989747816673	-0.0436359516115067	0.19	0.204	1
Eno1	0.299391817993095	0.0144500244517229	0.77	0.745	1
Flnb	0.299439322229581	-0.0150020349891045	0.283	0.252	1
Ric8b	0.299470852073165	-0.0192583818154381	0.248	0.222	1
Ddx6	0.300155027601497	0.0141134925230628	0.807	0.751	1
Atp13a1	0.300196141660039	0.0103768278223137	0.158	0.137	1
Oip5	0.301852074692578	0.0281169349179194	0.102	0.088	1
Rgs3	0.301937579714036	-0.00380364030036531	0.086	0.102	1
Rwdd4a	0.302309635075875	0.0157916580836232	0.408	0.369	1
Lman2	0.302485365193594	0.042211451742437	0.741	0.705	1
BC004004	0.302625120607495	0.00195965557876931	0.509	0.46	1
Kif20b	0.303113561609705	-0.016861543689027	0.294	0.261	1
Ino80b	0.303319330904487	0.00952773895937353	0.379	0.344	1
Cdc42	0.303798118354089	-0.0350699378926773	0.968	0.953	1
Ppdpf	0.303878674912467	0.0463276275139115	0.836	0.793	1
Cdk5rap3	0.304268905976657	-0.0805657460332098	0.459	0.461	1
Scfd1	0.304293000574878	-0.000569119186170197	0.475	0.439	1
BC031181	0.304746594262721	-0.0629149685060046	0.698	0.68	1
Tep1	0.305080566714079	-0.0473184780834851	0.239	0.208	1
Cyb5r4	0.305274885495659	-0.0402202045406398	0.455	0.404	1
Styx	0.305343741119963	-0.0304618191840859	0.178	0.156	1
Morn2	0.305400111106468	-0.0378603829056611	0.259	0.224	1
Mpv17l2	0.306077973506696	0.00365521825232118	0.291	0.263	1
Syf2	0.306208773366578	0.0165757037821934	0.771	0.711	1
Mcl1	0.307529308650079	-0.017773125887812	0.85	0.802	1
Cysltr1	0.307735098538785	-0.00135577464444964	0.116	0.1	1
Nckap1l	0.307992273097472	-0.0508572961806161	0.464	0.417	1
Tram1	0.30826568683042	-0.100968165498952	0.802	0.769	1
Ttll4	0.308625948685376	-0.0218133052003069	0.162	0.141	1
Atxn7l3	0.308686835895694	0.00613958048797797	0.289	0.259	1
Mrpl18	0.308736117460083	0.00978688617444945	0.835	0.811	1
Blvrb	0.308930926588642	-0.0938671927120927	0.409	0.414	1
Ndufb4	0.308980098649261	0.0153807751017392	0.802	0.767	1
Gosr2	0.309694192983214	-0.0744919089426459	0.338	0.343	1
Skp2	0.309978375790755	-0.0088434466057653	0.231	0.203	1
Acot9	0.310469562932787	-0.0201930114554628	0.28	0.249	1
Ccdc162	0.31058844000553	0.0487693520420326	0.152	0.135	1
2510039O18Rik	0.310658170656433	-0.0183094233941448	0.255	0.226	1
Ypel5	0.31068385134178	-0.117491829879721	0.382	0.382	1
Rhog	0.310765705470405	-0.0704247856024325	0.646	0.623	1
Rnf150	0.310822767452095	-0.10600816163348	0.243	0.215	1
Dnajc17	0.31085575988333	-0.0129855450905408	0.287	0.259	1
Kctd2	0.310927984843312	-0.00675510328921353	0.179	0.157	1
Chtf18	0.311200897001041	0.0105084706528781	0.108	0.092	1
Gm47754	0.311242136698171	-0.000338574612585019	0.122	0.105	1
Tatdn1	0.31128685004484	-0.0201203773181471	0.257	0.224	1
Cdkn2aip	0.311389098585205	-0.0449436796910007	0.294	0.261	1
Polr2l	0.31140374782063	-0.0261182397543281	0.387	0.346	1
Cdc42se1	0.312280633804025	-0.0578956211915747	0.594	0.578	1
Mtmr14	0.312306985296552	-0.0999801795539254	0.368	0.365	1
Ogfod3	0.312328913957468	-0.00198711486678282	0.206	0.182	1
Nol6	0.31258144618274	-0.0147025769685735	0.146	0.127	1
Pja2	0.313259509992316	-0.0136421687762257	0.365	0.325	1
Dusp11	0.313862635286786	-0.0371642680428004	0.641	0.634	1
Fbxo28	0.314110677980876	-0.0161621101630987	0.281	0.252	1
Dnajb1	0.314355700837088	-0.108245721923127	0.616	0.55	1
6720427I07Rik	0.314476650829343	0.0187635387607553	0.364	0.328	1
Sap30bp	0.314657809783237	0.00872087210671946	0.437	0.392	1
Riok3	0.314911080978601	-0.0158918077573229	0.613	0.556	1
Ppp1r21	0.314916704493061	-0.0846771029131087	0.286	0.294	1
Cenpp	0.314923806724727	0.0386103426164319	0.335	0.31	1
Simc1	0.315051259582371	-0.00956480657959594	0.108	0.092	1
Gapt	0.315258573520376	-0.0688317852763771	0.222	0.236	1
Isoc2b	0.315444668894353	-0.0161828282681205	0.121	0.135	1
Kdm4b	0.315476268613977	0.00759336349682921	0.204	0.182	1
Lipa	0.315516755441831	0.00743013439875312	0.211	0.188	1
Dbt	0.315820613123104	-0.0312784857618936	0.313	0.279	1
Poc1a	0.31583606292896	-0.00303172665278401	0.201	0.177	1
Arhgap27	0.316413788370855	-0.0192217253532625	0.238	0.213	1
Apoo	0.316499522304874	-0.00348881534282985	0.268	0.24	1
Noc2l	0.316645168024789	-0.00142929406209369	0.48	0.444	1
Fkbp7	0.317132731452186	-0.0984637426031366	0.114	0.126	1
Ube2v2	0.317605456436508	-0.0248012525258094	0.595	0.538	1
